EventType,FileID,PacketID,Timestamp,Source,Destination,DelaySec,Path,FileSizeMB,ThroughputMbps
RECEIVED,PDR,48,1763798298,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,49,1763798298,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,50,1763798299,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,51,1763798299,192.168.10.1,192.168.10.3,0.006,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,52,1763798300,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,53,1763798300,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,54,1763798301,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,55,1763798301,192.168.10.1,192.168.10.3,0.006,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,56,1763798302,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,57,1763798302,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,58,1763798303,192.168.10.1,192.168.10.3,0.0055,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,59,1763798303,192.168.10.1,192.168.10.3,0.0055,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,60,1763798304,192.168.10.1,192.168.10.3,0.0053,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,61,1763798304,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,62,1763798305,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,63,1763798305,192.168.10.1,192.168.10.3,0.0051,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,64,1763798306,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,65,1763798306,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,66,1763798307,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,67,1763798307,192.168.10.1,192.168.10.3,0.0044,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,68,1763798308,192.168.10.1,192.168.10.3,0.0044,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,69,1763798308,192.168.10.1,192.168.10.3,0.0043,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,70,1763798309,192.168.10.1,192.168.10.3,0.0042,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,71,1763798309,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,72,1763798310,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,73,1763798310,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,74,1763798311,192.168.10.1,192.168.10.3,0.0043,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,75,1763798311,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,76,1763798312,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,77,1763798312,192.168.10.1,192.168.10.3,0.0055,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,78,1763798313,192.168.10.1,192.168.10.3,0.0061,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,79,1763798313,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,80,1763798314,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,81,1763798314,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,82,1763798315,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,83,1763798315,192.168.10.1,192.168.10.3,0.0043,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,84,1763798316,192.168.10.1,192.168.10.3,0.0043,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,85,1763798316,192.168.10.1,192.168.10.3,0.0043,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,86,1763798317,192.168.10.1,192.168.10.3,0.0044,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,87,1763798317,192.168.10.1,192.168.10.3,0.0046,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,88,1763798318,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,89,1763798318,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,90,1763798319,192.168.10.1,192.168.10.3,0.005,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,91,1763798319,192.168.10.1,192.168.10.3,0.0045,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,92,1763798320,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,93,1763798320,192.168.10.1,192.168.10.3,0.0056,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,94,1763798321,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,95,1763798321,192.168.10.1,192.168.10.3,0.0058,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,96,1763798322,192.168.10.1,192.168.10.3,0.0052,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,97,1763798322,192.168.10.1,192.168.10.3,0.0049,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,98,1763798323,192.168.10.1,192.168.10.3,0.0047,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,99,1763798323,192.168.10.1,192.168.10.3,0.0048,192.168.10.1->192.168.10.2->192.168.10.3,,
RECEIVED,PDR,100,1763798324,192.168.10.1,192.168.10.3,0.0051,192.168.10.1->192.168.10.2->192.168.10.3,,
